id,mode,tier,group,experiment,setting,algorithm,setup,arm,reduced_from_k,dataset,model,loss,group_n,coset_subgroup,task,optimizer,p,hidden_width,n_layers,activation,init_scale,batch_size,n_train,n_test,alpha,seed,num_clients,local_epochs,num_rounds,fraction_train,partition,dirichlet_alpha,proximal_mu,strategy,server_lr,server_momentum,tau,eval_every,checkpoint_every,epochs,log_every,momentum,lr,weight_decay,grok_threshold,t_grok,t_first_cross,t_50,t_memo,delay,post_grok_dips,final_acc,final_train_acc,peak_train_acc,final_ipr,grokked,censored,steps_run,wall_s,checkpoint_client_weights,d_mlp,feddyn_alpha,n_heads,persist_local_opt_state,track_client_drift
cent_addition_24b39a77d4bd,centralized,P1,aprime_alpha,ladder,,,A',,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.125,42,,,,,,,,,,,,,0,300000,100,0.0,0.001,0.1,95.0,inf,inf,inf,100,inf,0,0.7287744432687759,100.0,100.0,0.020542044192552567,False,True,300000.0,202.5,,512,,4,,
cent_addition_268bd4a6f29b,centralized,S1,central_anchor,anchor,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.5,123,,,,,,,,,,,,,0,30000,100,0.0,0.001,1.0,95.0,800,800,400,200,600.0,0,100.0,100.0,100.0,nan,True,False,30000.0,658.7,,512,,4,,
cent_addition_270f3aaf5867,centralized,S1,central_anchor,anchor,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.15,1011,,,,,,,,,,,,,0,30000,100,0.0,0.001,1.0,95.0,inf,inf,inf,100,inf,0,1.1516490951180458,100.0,100.0,nan,False,True,30000.0,215.6,,512,,4,,
cent_addition_2872a94567a3,centralized,S1,central_anchor,anchor,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,789,,,,,,,,,,,,,0,30000,100,0.0,50.0,0.0,95.0,24400,24400,19400,3100,21300.0,0,100.0,100.0,100.0,0.22079646587371826,True,False,30000.0,25.1,,512,,4,,
cent_addition_2aaba853d090,centralized,P1,b_decay_band,decay,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.3,123,,,,,,,,,,,,,0,50000,50,0.0,0.001,0.3,95.0,18000,16000,13800,150,17850,1,100.0,100.0,100.0,nan,True,False,50000.0,435.0,,512,,4,,
cent_addition_2caa1c2e485b,centralized,T2,aggregation,exp2,,,A,cent_full,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,123,,,,,,,,,,,,,0,50000,100,0.0,50.0,0.0,95.0,12600,12600,10600,3700,8900,0,100.0,100.0,100.0,0.431866854429245,True,False,50000.0,42.2,,512,,4,,
cent_addition_2e87f218e1bf,centralized,S1,central_anchor,anchor,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.15,456,,,,,,,,,,,,,0,30000,100,0.0,0.001,1.0,95.0,inf,inf,inf,100,inf,0,0.479086022824049,100.0,100.0,nan,False,True,30000.0,237.7,,512,,4,,
cent_addition_2f38e299c806,centralized,T0,wd_grid,wd,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.5,789,,,,,,,,,,,,,0,50000,100,0.0,50.0,0.0,95.0,7500,7500,6700,5500,2000.0,0,100.0,100.0,100.0,0.4618021845817566,True,False,50000.0,49.6,,512,,4,,
cent_addition_2f60fd0633ea,centralized,T2,aggregation,exp2,,,A,cent_full,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,,,,,,,,,,,,,0,50000,100,0.0,50.0,0.0,95.0,12600,12600,10600,3700,8900,0,100.0,100.0,100.0,0.4217289686203003,True,False,50000.0,43.8,,512,,4,,
cent_addition_2fa479937e21,centralized,S1,central_anchor,anchor,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,123,,,,,,,,,,,,,0,30000,100,0.0,50.0,0.0,95.0,12600,12600,10600,3700,8900.0,0,100.0,100.0,100.0,0.3505440354347229,True,False,30000.0,26.7,,512,,4,,
cent_addition_3033cdc8e4e4,centralized,T0,wd_grid,wd,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.5,123,,,,,,,,,,,,,0,50000,100,0.0,50.0,0.0,95.0,7600,7600,6800,5800,1800.0,0,100.0,100.0,100.0,0.45126527547836304,True,False,50000.0,49.2,,512,,4,,
cent_addition_304b115cef18,centralized,X,b_wd_zero_alpha,control,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.4,456,,,,,,,,,,,,,0,100000,50,0.0,0.001,0.0,95.0,inf,inf,inf,150,inf,0,14.147742092609406,100.0,100.0,nan,False,True,100000.0,3182.1,,512,,4,,
cent_addition_312c09936d90,centralized,S1,central_anchor,anchor,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.15,42,,,,,,,,,,,,,0,30000,100,0.0,0.001,1.0,95.0,inf,inf,inf,100,inf,0,0.8752533234655857,100.0,100.0,nan,False,True,30000.0,267.5,,512,,4,,
cent_addition_3190871767b2,centralized,P1,aprime_alpha,ladder,,,A',,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.225,789,,,,,,,,,,,,,0,50000,25,0.0,0.001,0.1,95.0,825,825,600,75,750,0,100.0,100.0,100.0,0.47061336040496826,True,False,50000.0,41.8,,512,,4,,
cent_addition_321a051ef74a,centralized,T2,aggregation,exp2,,,B,cent_reduced,50,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.006,123,,,,,,,,,,,,,2000,200000,400,0.0,0.001,1.0,95.0,inf,inf,inf,400,inf,0,0.6775388028472662,100.0,100.0,nan,False,True,200000.0,800.7,,512,,4,,
cent_addition_32765c2fed9e,centralized,S1,central_anchor,anchor,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.15,456,,,,,,,,,,,,,0,30000,100,0.0,50.0,0.0,95.0,inf,inf,inf,1900,inf,0,0.5376344546675682,100.0,100.0,0.022349420934915543,False,True,30000.0,22.6,,512,,4,,
cent_addition_33117932cfd2,centralized,T2,aggregation,exp2,,,A,cent_reduced,2,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.15,42,,,,,,,,,,,,,1000,100000,200,0.0,50.0,0.0,95.0,inf,inf,inf,1800,inf,0,0.5376344546675682,100.0,100.0,0.021633397787809372,False,True,100000.0,91.2,,512,,4,,
cent_addition_3406b8ed31de,centralized,T2,aggregation,exp2,,,B,cent_reduced,5,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.06,456,,,,,,,,,,,,,2000,200000,400,0.0,0.001,1.0,95.0,inf,inf,inf,400,inf,0,0.3082562703639269,100.0,100.0,nan,False,True,200000.0,775.1,,512,,4,,
cent_addition_349cf86b105f,centralized,T0,wd_grid,wd,,,,,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,42,,,,,,,,,,,,,0,50000,100,0.0,0.001,0.01,95.0,200,200,200,200,0.0,0,100.0,100.0,100.0,0.4891294836997986,True,False,50000.0,53.9,,512,,4,,
cent_addition_34b66a1194f3,centralized,X,b_wd_zero_alpha,control,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.8,456,,,,,,,,,,,,,0,100000,50,0.0,0.001,0.0,95.0,87550,1650,100,150,87400,6,98.15974831581116,100.0,100.0,nan,True,False,100000.0,4329.8,,512,,4,,
cent_addition_3502d83f589b,centralized,S1,central_anchor,anchor,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.4,42,,,,,,,,,,,,,0,30000,100,0.0,0.001,1.0,95.0,1400,1400,1100,200,1200.0,0,99.99999403953552,100.0,100.0,nan,True,False,30000.0,526.7,,512,,4,,
cent_addition_36015439691a,centralized,P1,b_decay_band,decay,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.3,42,,,,,,,,,,,,,0,50000,50,0.0,0.001,0.3,95.0,20000,20000,18950,150,19850,0,100.0,100.0,100.0,nan,True,False,50000.0,441.3,,512,,4,,
cent_addition_365711c4de33,centralized,S1,central_anchor,anchor,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,1011,,,,,,,,,,,,,0,30000,100,0.0,50.0,0.0,95.0,13100,13100,11200,3700,9400.0,0,100.0,100.0,100.0,0.33084213733673096,True,False,30000.0,27.3,,512,,4,,
cent_addition_3735f29ebea7,centralized,T0,wd_grid,wd,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.5,1011,,,,,,,,,,,,,0,50000,100,0.0,50.0,2e-07,95.0,7700,7700,7000,5900,1800.0,0,100.0,100.0,100.0,0.4763534963130951,True,False,50000.0,50.1,,512,,4,,
cent_addition_38264873f7fb,centralized,P1,b_wd01_alpha_ladder,ladder,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.4,42,,,,,,,,,,,,,0,60000,50,0.0,0.001,0.1,95.0,36400,15500,11450,150,36250,3,99.99999403953552,100.0,100.0,nan,True,False,60000.0,2095.1,,512,,4,,
cent_addition_385f15fb8dd7,centralized,P1,aprime_alpha,ladder,,,A',,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.225,456,,,,,,,,,,,,,0,50000,25,0.0,0.001,0.1,95.0,900,900,725,75,825,0,100.0,100.0,100.0,0.4590781629085541,True,False,50000.0,42.2,,512,,4,,
cent_addition_39607d27852f,centralized,S1,central_anchor,anchor,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.15,1011,,,,,,,,,,,,,0,30000,100,0.0,50.0,0.0,95.0,inf,inf,inf,2000,inf,0,0.600150041282177,100.0,100.0,0.02118654176592827,False,True,30000.0,17.6,,512,,4,,
cent_addition_397795d3aba9,centralized,T0,wd_grid,wd,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.5,42,,,,,,,,,,,,,0,50000,100,0.0,50.0,2e-07,95.0,7600,7600,6900,5800,1800.0,0,100.0,100.0,100.0,0.4597246050834656,True,False,50000.0,50.2,,512,,4,,
cent_addition_39df4942423c,centralized,P0,capacity,width,,,A',,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.2,123,,,,,,,,,,,,,0,50000,50,0.0,0.001,0.1,95.0,3900,3900,2850,100,3800,0,100.0,100.0,100.0,0.47303467988967896,True,False,50000.0,41.8,,512,,4,,
cent_addition_3d323803ddb9,centralized,S1,central_anchor,anchor,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.25,456,,,,,,,,,,,,,0,30000,100,0.0,0.001,1.0,95.0,19700,12400,11800,200,19500.0,1,100.0,100.0,100.0,nan,True,False,30000.0,322.7,,512,,4,,
cent_addition_3d6eb2b11427,centralized,P1,b_wd01_alpha_ladder,ladder,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.5,123,,,,,,,,,,,,,0,60000,50,0.0,0.001,0.1,95.0,36100,6550,2450,150,35950,1,100.0,100.0,100.0,nan,True,False,60000.0,2380.0,,512,,4,,
cent_addition_3db3fec4e41e,centralized,P0,capacity,width,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,64,3,quadratic,1.0,0,1000,5000,0.3,123,,,,,,,,,,,,,0,100000,50,0.0,0.001,1.0,95.0,4650,4650,3950,200,4450,0,100.0,100.0,100.0,nan,True,False,100000.0,685.1,,512,,4,,
cent_addition_3ddc4053eb73,centralized,S1,central_anchor,anchor,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.25,42,,,,,,,,,,,,,0,30000,100,0.0,0.001,1.0,95.0,8200,8200,7500,200,8000.0,0,100.0,100.0,100.0,nan,True,False,30000.0,310.3,,512,,4,,
cent_addition_3ee194941e29,centralized,T2,aggregation,exp2,,,B,cent_reduced,2,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.15,42,,,,,,,,,,,,,2000,200000,400,0.0,0.001,1.0,95.0,80800,77200,70000,400,80400,1,99.71438646316528,100.0,100.0,nan,True,False,200000.0,925.3,,512,,4,,
cent_addition_40e5a1c4369a,centralized,P0,capacity,width,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,64,3,quadratic,1.0,0,1000,5000,0.3,456,,,,,,,,,,,,,0,100000,50,0.0,0.001,1.0,95.0,81700,3750,3350,200,81500,2,100.0,100.0,100.0,nan,True,False,100000.0,684.7,,512,,4,,
cent_addition_416343bed703,centralized,T0,wd_grid,wd,,,,,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,42,,,,,,,,,,,,,0,50000,100,0.0,0.001,0.0,95.0,200,200,200,200,0.0,0,100.0,100.0,100.0,0.4842679500579834,True,False,50000.0,48.1,,512,,4,,
cent_addition_41e78eb5c56f,centralized,T0,wd_grid,wd,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.5,42,,,,,,,,,,,,,0,50000,100,0.0,50.0,2e-06,95.0,8300,8300,7500,6700,1600.0,0,100.0,100.0,100.0,0.4144926071166992,True,False,50000.0,50.1,,512,,4,,
cent_addition_42ace54d9312,centralized,X,b_wd_zero_a04_long,control,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.4,456,,,,,,,,,,,,,0,1000000,50,0.0,0.001,0.0,95.0,inf,inf,362900,150,inf,0,70.2166497707367,100.0,100.0,nan,False,True,1000000.0,23201.5,,512,,4,,
cent_addition_4307e48dcd95,centralized,T2,aggregation,exp2,,,A,cent_reduced,5,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.06,42,,,,,,,,,,,,,1000,100000,200,0.0,50.0,0.0,95.0,inf,inf,inf,1000,inf,0,0.15828150790184736,99.99999403953552,99.99999403953552,0.020002784207463264,False,True,100000.0,91.3,,512,,4,,
cent_addition_43280c7a0d1a,centralized,P1,b_wd01_alpha_ladder,ladder,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.4,456,,,,,,,,,,,,,0,60000,50,0.0,0.001,0.1,95.0,36450,17350,13250,150,36300,1,99.99999403953552,100.0,100.0,nan,True,False,60000.0,2095.9,,512,,4,,
cent_addition_44b28178d403,centralized,X,b_wd_zero_alpha,control,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.5,123,,,,,,,,,,,,,0,100000,50,0.0,0.001,0.0,95.0,inf,inf,44600,150,inf,0,69.56930160522461,100.0,100.0,nan,False,True,100000.0,3946.3,,512,,4,,
cent_addition_45f8489ee52d,centralized,X,b_wd_zero_alpha,control,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.8,123,,,,,,,,,,,,,0,100000,50,0.0,0.001,0.0,95.0,38150,450,100,150,38000,2,99.33437705039978,100.0,100.0,nan,True,False,100000.0,4949.0,,512,,4,,
cent_addition_48c782ddf4ef,centralized,P1,aprime_alpha,ladder,,,A',,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.4,456,,,,,,,,,,,,,0,5000,10,0.0,0.001,0.1,95.0,200,200,180,110,90,0,100.0,100.0,100.0,0.5086763501167297,True,False,5000.0,6.3,,512,,4,,
cent_addition_4923ebcac7d6,centralized,S1,central_anchor,anchor,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.15,789,,,,,,,,,,,,,0,30000,100,0.0,50.0,0.0,95.0,inf,inf,inf,1900,inf,0,0.612653186544776,100.0,100.0,0.021971851587295532,False,True,30000.0,17.3,,512,,4,,
cent_addition_4a90b6baeba4,centralized,P0,capacity,width,,,A',,,modular,groknet,mse,5,s_nm1,addition,adamw,97,512,3,quadratic,1.0,0,1000,5000,0.2,123,,,,,,,,,,,,,0,50000,50,0.0,0.001,0.1,95.0,inf,inf,inf,50,inf,0,0.7970244623720646,100.0,100.0,0.021977122873067856,False,True,50000.0,51.7,,512,,4,,
cent_addition_4fc993ead104,centralized,T2,aggregation,exp2,,,A',cent_reduced,10,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.02,42,,,,,,,,,,,,,2000,200000,400,0.0,0.001,0.1,95.0,inf,inf,inf,400,inf,0,0.021689620916731656,99.99999403953552,99.99999403953552,0.016505904495716095,False,True,200000.0,202.6,,512,,4,,
cent_addition_5050797dd9ee,centralized,P1,aprime_alpha,ladder,,,A',,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.15,123,,,,,,,,,,,,,0,300000,100,0.0,0.001,0.1,95.0,inf,inf,inf,100,inf,0,0.9377344511449337,100.0,100.0,0.022656941786408424,False,True,300000.0,208.4,,512,,4,,
cent_addition_50923e6dab74,centralized,P1,aprime_alpha,ladder,,,A',,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.15,1011,,,,,,,,,,,,,0,300000,100,0.0,0.001,0.1,95.0,inf,inf,inf,100,inf,0,0.6376594305038452,100.0,100.0,0.02170499414205551,False,True,300000.0,213.9,,512,,4,,
cent_addition_55f67fcfc575,centralized,S1,central_anchor,anchor,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.2,1011,,,,,,,,,,,,,0,30000,100,0.0,0.001,1.0,95.0,20300,20300,19700,200,20100.0,0,99.96084570884705,100.0,100.0,nan,True,False,30000.0,280.3,,512,,4,,
cent_addition_56bd9852ab39,centralized,T0,wd_grid,wd,,,,,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,42,,,,,,,,,,,,,0,50000,100,0.0,0.001,0.1,95.0,200,200,200,200,0.0,0,100.0,100.0,100.0,0.4818727374076843,True,False,50000.0,54.4,,512,,4,,
cent_addition_57e5d72e0daf,centralized,T0,wd_grid,wd,,,,,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,123,,,,,,,,,,,,,0,50000,100,0.0,0.001,1.0,95.0,200,200,200,200,0.0,0,100.0,100.0,100.0,0.3942168951034546,True,False,50000.0,52.7,,512,,4,,
cent_addition_57e9c1274e3c,centralized,P1,b_decay_band,decay,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.3,123,,,,,,,,,,,,,0,50000,50,0.0,0.001,0.01,95.0,inf,inf,inf,150,inf,0,5.201924219727516,100.0,100.0,nan,False,True,50000.0,450.1,,512,,4,,
cent_addition_589918a93788,centralized,T0,wd_grid,wd,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.5,123,,,,,,,,,,,,,0,50000,100,0.0,50.0,2e-05,95.0,inf,inf,inf,inf,inf,0,1.0201912373304367,1.041666604578495,8.439625799655914,0.0,False,True,50000.0,45.8,,512,,4,,
cent_addition_58fbc6a051cc,centralized,T0,wd_grid,wd,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.5,789,,,,,,,,,,,,,0,50000,100,0.0,50.0,2e-06,95.0,8200,8200,7300,6500,1700.0,0,100.0,100.0,100.0,0.4093312621116638,True,False,50000.0,47.5,,512,,4,,
cent_addition_590b542e2feb,centralized,P1,b_decay_band,decay,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.3,456,,,,,,,,,,,,,0,50000,50,0.0,0.001,0.01,95.0,inf,inf,inf,150,inf,0,3.591005876660347,100.0,100.0,nan,False,True,50000.0,439.0,,512,,4,,
cent_addition_5a1a936e5bbb,centralized,S1,central_anchor,anchor,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.4,456,,,,,,,,,,,,,0,30000,100,0.0,50.0,0.0,95.0,8800,8800,7800,5400,3400.0,0,100.0,100.0,100.0,0.3740992546081543,True,False,30000.0,34.8,,512,,4,,
cent_addition_5a1f88debba1,centralized,T2,aggregation,exp2,,,A',cent_reduced,50,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.004,456,,,,,,,,,,,,,2000,200000,400,0.0,0.001,0.1,95.0,inf,inf,inf,400,inf,0,0.5975245498120785,100.0,100.0,0.013114402070641518,False,True,200000.0,221.2,,512,,4,,
cent_addition_5aa03c11820d,centralized,P1,aprime_alpha,ladder,,,A',,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.2,456,,,,,,,,,,,,,0,300000,100,0.0,0.001,0.1,95.0,8500,8500,4900,100,8400,0,100.0,100.0,100.0,0.4935918152332306,True,False,300000.0,214.8,,512,,4,,
cent_addition_5c9b423105b1,centralized,T2,aggregation,exp2,,,A,cent_reduced,5,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.06,456,,,,,,,,,,,,,1000,100000,200,0.0,50.0,0.0,95.0,inf,inf,inf,1000,inf,0,0.07914075395092368,99.99999403953552,99.99999403953552,0.02026521973311901,False,True,100000.0,83.4,,512,,4,,
cent_addition_5e3362fbcc50,centralized,T0,wd_grid,wd,,,,,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,456,,,,,,,,,,,,,0,50000,100,0.0,0.001,0.0,95.0,200,200,200,200,0.0,0,100.0,100.0,100.0,0.4929081201553345,True,False,50000.0,51.6,,512,,4,,
cent_addition_5f7a2db6a8c9,centralized,T0,wd_grid,wd,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.5,42,,,,,,,,,,,,,0,50000,100,0.0,50.0,2e-05,95.0,inf,inf,inf,inf,inf,0,1.041445229202509,1.0204081423580647,8.03571417927742,0.0,False,True,50000.0,47.5,,512,,4,,
cent_addition_5fa68c0f03e4,centralized,P1,aprime_alpha,ladder,,,A',,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.4,789,,,,,,,,,,,,,0,5000,10,0.0,0.001,0.1,95.0,190,190,170,110,80,0,100.0,100.0,100.0,0.49151891469955444,True,False,5000.0,7.0,,512,,4,,
cent_addition_5fd84002b58e,centralized,T0,wd_grid,wd,,,,,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,42,,,,,,,,,,,,,0,50000,100,0.0,0.001,1.0,95.0,200,200,200,200,0.0,0,100.0,100.0,100.0,0.3998159170150757,True,False,50000.0,52.1,,512,,4,,
cent_addition_6120d72ee78a,centralized,S1,central_anchor,anchor,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.5,456,,,,,,,,,,,,,0,30000,100,0.0,0.001,1.0,95.0,900,900,400,200,700.0,0,100.0,100.0,100.0,nan,True,False,30000.0,654.5,,512,,4,,
cent_addition_629592124d4c,centralized,S1,central_anchor,anchor,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.4,123,,,,,,,,,,,,,0,30000,100,0.0,50.0,0.0,95.0,8900,8900,7800,5200,3700.0,0,100.0,100.0,100.0,0.38961923122406006,True,False,30000.0,34.5,,512,,4,,
cent_addition_67404e4470e8,centralized,S1,central_anchor,anchor,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,456,,,,,,,,,,,,,0,30000,100,0.0,50.0,0.0,95.0,26900,26900,21200,3200,23700.0,0,99.75910782814026,100.0,100.0,0.18501363694667816,True,False,30000.0,25.5,,512,,4,,
cent_addition_67f1e2b678d5,centralized,T2,aggregation,exp2,,,A,cent_reduced,20,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.015,123,,,,,,,,,,,,,1000,100000,200,0.0,50.0,0.0,95.0,inf,inf,inf,200,inf,0,0.08631851524114609,99.99999403953552,99.99999403953552,0.019943948835134506,False,True,100000.0,85.4,,512,,4,,
cent_addition_682a58600453,centralized,T0,wd_grid,wd,,,,,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,456,,,,,,,,,,,,,0,50000,100,0.0,0.001,1.0,95.0,200,200,200,200,0.0,0,100.0,100.0,100.0,0.3940773904323578,True,False,50000.0,53.2,,512,,4,,
cent_addition_6a81be1a0f38,centralized,T0,wd_grid,wd,,,,,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.5,1011,,,,,,,,,,,,,0,50000,100,0.0,0.001,0.0,95.0,200,200,200,200,0.0,0,100.0,100.0,100.0,0.4903842806816101,True,False,50000.0,51.9,,512,,4,,
cent_addition_6c5606ee9d88,centralized,P1,aprime_alpha,ladder,,,A',,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.2,1011,,,,,,,,,,,,,0,300000,100,0.0,0.001,0.1,95.0,6200,6200,4400,100,6100,0,100.0,100.0,100.0,0.4806438982486725,True,False,300000.0,189.1,,512,,4,,
cent_addition_6d40cc79b42d,centralized,S1,central_anchor,anchor,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,123,,,,,,,,,,,,,0,30000,100,0.0,50.0,0.0,95.0,25300,25300,20400,3300,22000.0,0,99.97166395187378,100.0,100.0,0.21658924221992493,True,False,30000.0,25.2,,512,,4,,
cent_addition_7077012f9774,centralized,X,b_wd_zero_alpha,control,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.6,42,,,,,,,,,,,,,0,100000,50,0.0,0.001,0.0,95.0,95300,95300,150,150,95150,0,95.47768235206604,100.0,100.0,nan,True,False,100000.0,4682.8,,512,,4,,
cent_addition_72ac646bbdd7,centralized,X,b_wd_zero_alpha,control,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.7,123,,,,,,,,,,,,,0,100000,50,0.0,0.001,0.0,95.0,88400,29000,150,150,88250,261,96.45000696182251,100.0,100.0,nan,True,False,100000.0,5128.3,,512,,4,,
