id,setup,mode,group,arm,dataset,model,optimizer,loss,alpha,n_train,hidden_width,weight_decay,lr,seed,num_clients,local_epochs,fraction_train,partition,dirichlet_alpha,strategy,server_lr,proximal_mu,num_rounds,epochs,grok_threshold,t_memo,t_first_cross,t_grok,grokked,peak_train_acc,final_acc,steps_run,axis,path,step_a,step_b,lambda,loss_tr,acc_tr,loss_te,acc_te
cent_0113e534959b,D,centralized,aggregation,cent_reduced,s5,groknet,adamw,ce,0.06,1000,256,1.0,0.001,42,,,,,,,,,,500000,85.0,1000,inf,inf,False,100.0,0.15514184487983584,500000.0,centralised,init_to_end,0.0,500000.0,1.0,3.2685918540664716e-06,100.0,6.989516735076904,0.15514184534549713
cent_019daf113e5f,C,centralized,aggregation,cent_reduced,s5,transformer,adamw,ce,0.02,1000,256,1.0,0.001,123,,,,,,,,,,400000,85.0,800,inf,inf,False,100.0,0.43225623667240143,400000.0,centralised,init_to_end,0.0,400000.0,0.0,4.7948479652404785,1.0416667461395264,4.795615196228027,0.9353742003440857
cent_019daf113e5f,C,centralized,aggregation,cent_reduced,s5,transformer,adamw,ce,0.02,1000,256,1.0,0.001,123,,,,,,,,,,400000,85.0,800,inf,inf,False,100.0,0.43225623667240143,400000.0,centralised,init_to_end,0.0,400000.0,0.1,4.789705276489258,1.388888955116272,4.791997909545898,0.8928571939468384
cent_019daf113e5f,C,centralized,aggregation,cent_reduced,s5,transformer,adamw,ce,0.02,1000,256,1.0,0.001,123,,,,,,,,,,400000,85.0,800,inf,inf,False,100.0,0.43225623667240143,400000.0,centralised,init_to_end,0.0,400000.0,0.2,4.785630702972412,1.0416667461395264,4.790423393249512,0.843254029750824
cent_019daf113e5f,C,centralized,aggregation,cent_reduced,s5,transformer,adamw,ce,0.02,1000,256,1.0,0.001,123,,,,,,,,,,400000,85.0,800,inf,inf,False,100.0,0.43225623667240143,400000.0,centralised,init_to_end,0.0,400000.0,0.30000000000000004,4.767475605010986,0.694444477558136,4.791672706604004,0.807823121547699
cent_019daf113e5f,C,centralized,aggregation,cent_reduced,s5,transformer,adamw,ce,0.02,1000,256,1.0,0.001,123,,,,,,,,,,400000,85.0,800,inf,inf,False,100.0,0.43225623667240143,400000.0,centralised,init_to_end,0.0,400000.0,0.4,4.679767608642578,1.7361111640930176,4.809483528137207,0.7794784903526306
cent_019daf113e5f,C,centralized,aggregation,cent_reduced,s5,transformer,adamw,ce,0.02,1000,256,1.0,0.001,123,,,,,,,,,,400000,85.0,800,inf,inf,False,100.0,0.43225623667240143,400000.0,centralised,init_to_end,0.0,400000.0,0.5,4.41358757019043,5.555555820465088,4.92191743850708,0.807823121547699
cent_019daf113e5f,C,centralized,aggregation,cent_reduced,s5,transformer,adamw,ce,0.02,1000,256,1.0,0.001,123,,,,,,,,,,400000,85.0,800,inf,inf,False,100.0,0.43225623667240143,400000.0,centralised,init_to_end,0.0,400000.0,0.6000000000000001,3.858802318572998,12.847222328186035,5.464705944061279,0.7086167931556702
cent_019daf113e5f,C,centralized,aggregation,cent_reduced,s5,transformer,adamw,ce,0.02,1000,256,1.0,0.001,123,,,,,,,,,,400000,85.0,800,inf,inf,False,100.0,0.43225623667240143,400000.0,centralised,init_to_end,0.0,400000.0,0.7000000000000001,2.981675148010254,22.916667938232422,7.374144077301025,0.6660997867584229
cent_019daf113e5f,C,centralized,aggregation,cent_reduced,s5,transformer,adamw,ce,0.02,1000,256,1.0,0.001,123,,,,,,,,,,400000,85.0,800,inf,inf,False,100.0,0.43225623667240143,400000.0,centralised,init_to_end,0.0,400000.0,0.8,1.5269346237182617,55.55555725097656,12.069337844848633,0.5810657739639282
cent_019daf113e5f,C,centralized,aggregation,cent_reduced,s5,transformer,adamw,ce,0.02,1000,256,1.0,0.001,123,,,,,,,,,,400000,85.0,800,inf,inf,False,100.0,0.43225623667240143,400000.0,centralised,init_to_end,0.0,400000.0,0.9,0.08902323246002197,98.2638931274414,21.83415412902832,0.5102040767669678
cent_019daf113e5f,C,centralized,aggregation,cent_reduced,s5,transformer,adamw,ce,0.02,1000,256,1.0,0.001,123,,,,,,,,,,400000,85.0,800,inf,inf,False,100.0,0.43225623667240143,400000.0,centralised,init_to_end,0.0,400000.0,1.0,7.015960363787599e-07,100.0,40.885372161865234,0.43225622177124023
cent_05763dcd6cbf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.45,1000,256,1.0,0.001,42,,,,,,,,,,40000,85.0,275,9950,9950,True,100.0,99.94949698448181,40000.0,centralised,memo_to_end,500.0,40000.0,0.0,0.10924764722585678,100.0,4.475581169128418,7.840909957885742
cent_05763dcd6cbf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.45,1000,256,1.0,0.001,42,,,,,,,,,,40000,85.0,275,9950,9950,True,100.0,99.94949698448181,40000.0,centralised,memo_to_end,500.0,40000.0,0.1,0.4407370090484619,100.0,4.212793350219727,8.396465301513672
cent_05763dcd6cbf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.45,1000,256,1.0,0.001,42,,,,,,,,,,40000,85.0,275,9950,9950,True,100.0,99.94949698448181,40000.0,centralised,memo_to_end,500.0,40000.0,0.2,1.099774956703186,99.73765563964844,4.108573913574219,9.027778625488281
