setup,metric,n_crossed,n_memorised_not_crossed,rho_memo_vs_log_delay,p_memo_delay,n_memo,rho_memo_vs_log_tcross,rho_cross_vs_log_delay,p_cross_delay,n_cross,rho_cross_vs_log_tcross,auc_memo_crossed_vs_not
B,attn_to_a_head_spread,14,6,0.457776472563472,0.10099411626897854,14,0.6006604294789613,0.4371087735941351,0.13833900181740152,13,0.616231669626417,0.0
B,attn_entropy_mean,14,6,0.013788447968779276,0.9635222586210506,14,0.36963718737166845,0.013449500725973387,0.9660733107627545,13,0.4621737522198128,1.0
B,unit_fourier_sum_share,14,6,-0.457776472563472,0.10099411626897854,14,-0.6754679554946562,-0.4740949005905619,0.10317632007619952,13,-0.5942233957111879,1.0
B,unit_fourier_diff_share,14,6,0.3474688888132378,0.22917653599459498,14,0.49064936180882185,0.30261376633440124,0.32321254531711346,13,0.37964272503770335,0.9523809523809523
B,unit_fourier_marginal_share,14,6,0.3915919223133314,0.17005792861257463,14,0.5742577732381279,0.4001226465977083,0.18019421308137734,13,0.5997254641899951,0.14285714285714285
B,unit_fourier_other_share,14,6,0.20958440912544501,0.480457106936001,14,0.4202422784999326,0.19501776052661413,0.5321667884944128,13,0.24759308154632828,0.0
B,unit_sum_freq_concentration,14,6,-0.4908687476885423,0.07479737968027865,14,-0.3036305467695849,-0.5110810275869887,0.07440230655316998,13,-0.24759308154632828,1.0
B,unit_n_distinct_sum_freqs,14,6,0.1681281465666133,0.5734600756159812,14,0.12124279361921521,0.16217787759994703,0.6048629464829207,13,0.07740307794542926,0.0
B,fout_ipr,14,6,-0.5156879540323449,0.05849620423206654,14,-0.4158418357931271,-0.5379800290389355,0.057235962110334236,13,-0.5337006424443076,0.3333333333333333
B,fout_dc_share,14,6,-0.4605341621572278,0.0986074001468096,14,-0.5346537888768776,-0.4740949005905619,0.10317632007619952,13,-0.6822564913721045,0.30952380952380953
B,fout_top1_share,14,6,0.08824606700018738,0.7691840233021017,14,0.44444471338736335,0.05716037808538689,0.8564034969374108,13,0.5447047794019222,1.0
B,fout_nfreq90,14,6,0.09438583563660173,0.753538505989485,14,-0.15725600982475035,0.1264369018821676,0.6876988523029317,13,-0.22344848841721257,0.0
B,fout_freq_gini,14,6,0.04688072309384954,0.8763484606559596,14,0.2486250129345151,0.01008712554448004,0.9745522980894956,13,0.33562617720724497,1.0
B,fout_freq_eff_n,14,6,-0.1296114109065252,0.6655203818427464,14,-0.3916394009056964,-0.10423363062629375,0.7407825349849702,13,-0.4731778891774273,0.0
B,clock_share,14,6,0.14615754846906034,0.6253753060255423,14,0.5566560024109055,0.07397225399285363,0.8147141446806174,13,0.5116923685290784,1.0
B,clock_nfreq90,14,6,-0.37369933792243176,0.19274833523274748,14,-0.5648084253933464,-0.375471484907757,0.2118861287780101,13,-0.6284354616637924,0.05357142857142857
B,clock_top1_share,14,6,0.19028058196915404,0.5229037879249068,14,0.39603984361250194,0.2084672612525875,0.5034711535502513,13,0.5309496082049039,0.6785714285714286
B,clock_freq_gini,14,6,0.2564651322192945,0.3842893430845644,14,0.4092411717329187,0.28243951524544114,0.3585625857845685,13,0.5474558136413258,0.9761904761904762
B,clock_key_jaccard_final,14,6,-0.19284052548261774,0.5171857848478651,14,-0.062435018077868984,-0.15426476664016434,0.6228932933326967,13,0.08876773784688777,0.6071428571428571
B,clock_restricted_loss_tr,14,6,0.03860765431258197,0.8980613046720034,14,0.20902102857326493,0.0067247503629866935,0.983033586695418,13,0.12379654077316414,0.023809523809523808
B,clock_restricted_acc_tr,14,6,0.17265867898949244,0.5629681593676554,14,-0.24107238107600595,0.18885257457751056,0.5455378478509413,13,-0.23177361425421752,0.4642857142857143
B,clock_excluded_loss_tr,14,6,0.06342686065638467,0.8331636116218505,14,-0.030803098947639045,0.1075960058077871,0.7326740284554152,13,0.18431929404004435,1.0
B,clock_excluded_acc_tr,14,6,0.0938646508927864,0.7548634724698213,14,0.07378854625550661,0.023536626270453425,0.9406578182915488,13,-0.08253102718210942,0.0
B,clock_restricted_loss_te,14,6,0.03860765431258197,0.8980613046720034,14,0.20902102857326493,0.0067247503629866935,0.983033586695418,13,0.12379654077316414,0.023809523809523808
B,clock_restricted_acc_te,14,6,0.2533936651583711,0.39027140544231764,14,0.11552572417573714,0.18885257457751056,0.5455378478509413,13,-0.23177361425421752,0.6607142857142857
B,clock_excluded_loss_te,14,6,0.3722880951570405,0.19461234146397102,14,0.044004427068055775,0.46400777504608187,0.1121169801085988,13,0.2778544581797684,0.4523809523809524
B,clock_excluded_acc_te,14,6,-0.13527552628666278,0.6516830190053235,14,0.12004405286343614,-0.24209101306752098,0.43476486965986416,13,-0.046767582069862,0.5595238095238095
B,fin_ipr,14,6,-0.14339985887530446,0.6320066567531231,14,-0.26182634105493185,-0.08069700435584032,0.7981497271988399,13,-0.15405791740660424,0.9761904761904762
B,fin_dc_share,14,6,-0.26749589059431794,0.3631909057996114,14,0.09020907548951435,-0.33623751814933467,0.2685945102113957,13,0.093535164139724,0.9642857142857143
B,fin_top1_share,14,6,-0.0854883774064315,0.7762367109072026,14,-0.23762390616750118,-0.05379800290389355,0.8647831492489108,13,-0.11829447229435683,0.9880952380952381
B,fin_nfreq90,14,6,0.31992250517467813,0.27147911766934174,14,0.2795595470485245,0.2806232856353629,0.3618373291040909,13,0.11756671057560383,0.07142857142857142
B,fin_freq_gini,14,6,-0.3088612345006558,0.28962160516635244,14,-0.29702988270937647,-0.26899001451946775,0.3831667553320338,13,-0.12104550653376049,0.9523809523809523
B,fin_freq_eff_n,14,6,0.26749589059431794,0.3631909057996114,14,0.26182634105493185,0.22191676197856092,0.4754528021818859,13,0.13755171197018237,0.023809523809523808
C,fn_loss_tr,10,0,-0.06711000765613381,0.8588614575639657,10,-0.18787878787878787,-0.06711000765613381,0.8588614575639657,10,-0.18787878787878787,
C,fn_acc_tr,10,0,0.12309513376328107,0.7434113682501737,10,0.16257940386498781,0.12309513376328107,0.7434113682501737,10,0.16257940386498781,
C,fn_margin_tr,10,0,-0.007456667517348202,0.9842596734761774,10,0.28484848484848485,-0.007456667517348202,0.9842596734761774,10,0.28484848484848485,
C,fn_entropy_tr,10,0,-0.06711000765613381,0.8588614575639657,10,-0.18787878787878787,-0.06711000765613381,0.8588614575639657,10,-0.18787878787878787,
C,fn_loss_te,10,0,0.36537670835006186,0.31080871586206615,10,-0.49090909090909085,0.36537670835006186,0.31080871586206615,10,-0.49090909090909085,
C,fn_acc_te,10,0,-0.3664889687870016,0.3091894388411659,10,0.5045616012544536,-0.3664889687870016,0.3091894388411659,10,0.5045616012544536,
C,fn_margin_te,10,0,-0.36537670835006186,0.31080871586206615,10,0.49090909090909085,-0.36537670835006186,0.31080871586206615,10,0.49090909090909085,
C,fn_entropy_te,10,0,0.24607002807249062,0.5062555609783758,10,-0.49090909090909085,0.24607002807249062,0.5062555609783758,10,-0.49090909090909085,
C,fn_gap_loss,10,0,0.5443367287664187,0.10637647154591574,10,-0.5636363636363636,0.5443367287664187,0.10637647154591574,10,-0.5636363636363636,
C,fn_gap_acc,10,0,0.7254985708640646,0.015021431040530405,10,-0.7598819296000807,0.7254985708640646,0.015021431040530405,10,-0.7598819296000807,
C,fn_class_acc_gini,10,0,0.30665403510749123,0.40186176115303013,10,-0.49240349038085235,0.30665403510749123,0.40186176115303013,10,-0.49240349038085235,
C,w_all_norm,10,0,0.43994338352354384,0.21158479423039267,10,-0.6,0.43994338352354384,0.21158479423039267,10,-0.6,
C,w_all_rel_norm,10,0,0.43994338352354384,0.21158479423039267,10,-0.6,0.43994338352354384,0.21158479423039267,10,-0.6,
C,w_all_dist_init,10,0,0.43994338352354384,0.21158479423039267,10,-0.6121212121212121,0.43994338352354384,0.21158479423039267,10,-0.6121212121212121,
C,w_all_rel_dist_init,10,0,0.43994338352354384,0.21158479423039267,10,-0.6121212121212121,0.43994338352354384,0.21158479423039267,10,-0.6121212121212121,
C,w_all_cos_init,10,0,0.39520337841945463,0.26881480899084587,10,-0.6,0.39520337841945463,0.26881480899084587,10,-0.6,
C,rep_between_within_tr,10,0,0.0820233426908302,0.8278171354606668,10,0.06666666666666665,0.0820233426908302,0.8278171354606668,10,0.06666666666666665,
C,rep_nc1_tr,10,0,-0.5443367287664187,0.10637647154591574,10,0.7212121212121211,-0.5443367287664187,0.10637647154591574,10,0.7212121212121211,
C,rep_eff_rank_te,10,0,0.6934700791133827,0.023753991484270598,10,-0.4545454545454545,0.6934700791133827,0.023753991484270598,10,-0.4545454545454545,
C,rep_pr_te,10,0,-0.4846833886276331,0.16156291852011267,10,0.6,-0.4846833886276331,0.16156291852011267,10,0.6,
C,rep_unit_gini_te,10,0,0.09693667772552661,0.7969639979605473,10,0.28484848484848485,0.09693667772552661,0.7969639979605473,10,0.28484848484848485,
C,rep_unit_pr_te,10,0,-0.4548567185582403,0.19409726876749606,10,0.06666666666666665,-0.4548567185582403,0.19409726876749606,10,0.06666666666666665,
C,rep_between_within_te,10,0,0.0820233426908302,0.8278171354606668,10,0.06666666666666665,0.0820233426908302,0.8278171354606668,10,0.06666666666666665,
C,unit_interaction_share,10,0,0.0521966726214374,0.8900625680523032,10,-0.3939393939393939,0.0521966726214374,0.8900625680523032,10,-0.3939393939393939,
C,unit_frac_interacting,10,0,-0.5160763029857778,0.13087441348588322,10,0.1580554413568168,-0.5160763029857778,0.13087441348588322,10,0.1580554413568168,
C,add_share_a,10,0,0.0820233426908302,0.8278171354606668,10,-0.38181818181818183,0.0820233426908302,0.8278171354606668,10,-0.38181818181818183,
C,add_share_b,10,0,0.3504633733153655,0.3329092098769808,10,-0.5757575757575757,0.3504633733153655,0.3329092098769808,10,-0.5757575757575757,
C,add_share_interaction,10,0,-0.3206367032459727,0.37922078319154173,10,0.5030303030303029,-0.3206367032459727,0.37922078319154173,10,0.5030303030303029,
C,add_acc_interaction_tr,10,0,-0.03728333758674101,0.9213858513878606,10,0.2606060606060606,-0.03728333758674101,0.9213858513878606,10,0.2606060606060606,
C,add_acc_additive_tr,10,0,0.7978634243562575,0.003839856572507273,10,-0.6969696969696969,0.7978634243562575,0.003839856572507273,10,-0.6969696969696969,
C,add_acc_no_a_tr,10,0,0.15852330117794736,0.6723095557741835,10,0.11657319263657127,0.15852330117794736,0.6723095557741835,10,0.11657319263657127,
C,add_acc_no_b_tr,10,0,0.030773783440820268,0.9350876697148386,10,0.2626282677819034,0.030773783440820268,0.9350876697148386,10,0.2626282677819034,
C,add_acc_interaction_te,10,0,-0.27589669814188345,0.4536342558868237,10,0.5151515151515151,-0.27589669814188345,0.4536342558868237,10,0.5151515151515151,
C,add_acc_additive_te,10,0,-0.6934700791133827,0.023753991484270598,10,0.2606060606060606,-0.6934700791133827,0.023753991484270598,10,0.2606060606060606,
C,add_acc_no_a_te,10,0,-0.3664889687870016,0.3091894388411659,10,0.5045616012544536,-0.3664889687870016,0.3091894388411659,10,0.5045616012544536,
C,add_acc_no_b_te,10,0,-0.3664889687870016,0.3091894388411659,10,0.5045616012544536,-0.3664889687870016,0.3091894388411659,10,0.5045616012544536,
C,irr_out_structure,10,0,-0.7680367542868648,0.007213550432642353,10,0.709090909090909,-0.7680367542868648,0.007213550432642353,10,0.709090909090909,
C,irr_out_dominant_share,10,0,-0.7978634243562575,0.003839856572507273,10,0.7333333333333332,-0.7978634243562575,0.003839856572507273,10,0.7333333333333332,
C,irr_out_dominant_over_random,10,0,-0.4846833886276331,0.16156291852011267,10,0.3939393939393939,-0.4846833886276331,0.16156291852011267,10,0.3939393939393939,
C,coset_s_nm1_acc_te,10,0,-0.3664889687870016,0.3091894388411659,10,0.5288778230016562,-0.3664889687870016,0.3091894388411659,10,0.5288778230016562,
C,coset_s_nm1_purity_te,10,0,-0.3664889687870016,0.3091894388411659,10,0.5045616012544536,-0.3664889687870016,0.3091894388411659,10,0.5045616012544536,
C,coset_a_n_acc_te,10,0,-0.45624136930626735,0.19251464761210133,10,0.6018264882432639,-0.45624136930626735,0.19251464761210133,10,0.6018264882432639,
C,coset_a_n_purity_te,10,0,-0.3664889687870016,0.3091894388411659,10,0.5288778230016562,-0.3664889687870016,0.3091894388411659,10,0.5288778230016562,
C,sharp_lambda_max,10,0,-0.14167668282961582,0.705891311685605,10,-0.13939393939393938,-0.14167668282961582,0.705891311685605,10,-0.13939393939393938,
C,sharp_grad_norm,10,0,-0.06711000765613381,0.8588614575639657,10,-0.2121212121212121,-0.06711000765613381,0.8588614575639657,10,-0.2121212121212121,
C,sharp_lr_lambda,10,0,-0.14167668282961582,0.705891311685605,10,-0.13939393939393938,-0.14167668282961582,0.705891311685605,10,-0.13939393939393938,
C,w_WE_fro,10,0,0.3504633733153655,0.3329092098769808,10,-0.11515151515151514,0.3504633733153655,0.3329092098769808,10,-0.11515151515151514,
C,w_WE_spec,10,0,0.06711000765613381,0.8588614575639657,10,0.0303030303030303,0.06711000765613381,0.8588614575639657,10,0.0303030303030303,
C,w_WE_stable_rank,10,0,0.49959672366232943,0.14652796409720595,10,-0.4424242424242424,0.49959672366232943,0.14652796409720595,10,-0.4424242424242424,
C,w_WE_eff_rank,10,0,0.43994338352354384,0.21158479423039267,10,-0.6606060606060605,0.43994338352354384,0.21158479423039267,10,-0.6606060606060605,
C,w_WE_sv_gini,10,0,-0.43994338352354384,0.21158479423039267,10,0.6606060606060605,-0.43994338352354384,0.21158479423039267,10,0.6606060606060605,
C,w_WE_entry_gini,10,0,-0.12676334779491943,0.7359674647190895,10,-0.0303030303030303,-0.12676334779491943,0.7359674647190895,10,-0.0303030303030303,
C,w_WE_row_gini,10,0,-0.29081003317657983,0.4282017333428428,10,-0.07878787878787878,-0.29081003317657983,0.4282017333428428,10,-0.07878787878787878,
C,w_WE_row_pr,10,0,0.29081003317657983,0.4282017333428428,10,0.07878787878787878,0.29081003317657983,0.4282017333428428,10,0.07878787878787878,
C,w_WE_dist_init,10,0,0.3504633733153655,0.3329092098769808,10,-0.11515151515151514,0.3504633733153655,0.3329092098769808,10,-0.11515151515151514,
C,w_WE_rel_dist_init,10,0,0.3504633733153655,0.3329092098769808,10,-0.11515151515151514,0.3504633733153655,0.3329092098769808,10,-0.11515151515151514,
C,w_WE_cos_init,10,0,0.6189034039399006,0.05568722499362335,10,-0.7454545454545454,0.6189034039399006,0.05568722499362335,10,-0.7454545454545454,
C,w_WU_fro,10,0,0.24607002807249062,0.5062555609783758,10,-0.04242424242424241,0.24607002807249062,0.5062555609783758,10,-0.04242424242424241,
C,w_WU_spec,10,0,0.29081003317657983,0.4282017333428428,10,-0.10303030303030303,0.29081003317657983,0.4282017333428428,10,-0.10303030303030303,
C,w_WU_stable_rank,10,0,0.26098336310718706,0.4796610688352011,10,-0.09090909090909088,0.26098336310718706,0.4796610688352011,10,-0.09090909090909088,
C,w_WU_eff_rank,10,0,0.6934700791133827,0.023753991484270598,10,-0.7818181818181817,0.6934700791133827,0.023753991484270598,10,-0.7818181818181817,
C,w_WU_sv_gini,10,0,-0.5443367287664187,0.10637647154591574,10,0.6848484848484848,-0.5443367287664187,0.10637647154591574,10,0.6848484848484848,
C,w_WU_entry_gini,10,0,0.36537670835006186,0.31080871586206615,10,-0.16363636363636364,0.36537670835006186,0.31080871586206615,10,-0.16363636363636364,
C,w_WU_row_gini,10,0,0.29081003317657983,0.4282017333428428,10,-0.06666666666666665,0.29081003317657983,0.4282017333428428,10,-0.06666666666666665,
C,w_WU_row_pr,10,0,-0.29081003317657983,0.4282017333428428,10,0.06666666666666665,-0.29081003317657983,0.4282017333428428,10,0.06666666666666665,
C,w_WU_dist_init,10,0,0.36537670835006186,0.31080871586206615,10,0.04242424242424241,0.36537670835006186,0.31080871586206615,10,0.04242424242424241,
C,w_WU_rel_dist_init,10,0,0.26098336310718706,0.4796610688352011,10,0.11515151515151514,0.26098336310718706,0.4796610688352011,10,0.11515151515151514,
C,w_WU_cos_init,10,0,0.49959672366232943,0.14652796409720595,10,-0.5515151515151515,0.49959672366232943,0.14652796409720595,10,-0.5515151515151515,
C,w_WQ_fro,10,0,0.6039900689052043,0.06424841541841508,10,-0.4787878787878787,0.6039900689052043,0.06424841541841508,10,-0.4787878787878787,
C,w_WQ_spec,10,0,0.6039900689052043,0.06424841541841508,10,-0.3939393939393939,0.6039900689052043,0.06424841541841508,10,-0.3939393939393939,
C,w_WQ_stable_rank,10,0,-0.20133002296840144,0.5891649852754497,10,-0.11515151515151514,-0.20133002296840144,0.5891649852754497,10,-0.11515151515151514,
C,w_WQ_eff_rank,10,0,0.49959672366232943,0.14652796409720595,10,-0.6,0.49959672366232943,0.14652796409720595,10,-0.6,
C,w_WQ_sv_gini,10,0,-0.5592500638011151,0.09463670612104542,10,0.6363636363636362,-0.5592500638011151,0.09463670612104542,10,0.6363636363636362,
C,w_WQ_entry_gini,10,0,-0.36537670835006186,0.31080871586206615,10,0.2606060606060606,-0.36537670835006186,0.31080871586206615,10,0.2606060606060606,
C,w_WQ_row_gini,10,0,0.6636434090439898,0.03445208587914955,10,-0.406060606060606,0.6636434090439898,0.03445208587914955,10,-0.406060606060606,
C,w_WQ_row_pr,10,0,-0.5741633988358115,0.08370914030256695,10,0.5030303030303029,-0.5741633988358115,0.08370914030256695,10,0.5030303030303029,
C,w_WQ_dist_init,10,0,0.6039900689052043,0.06424841541841508,10,-0.4787878787878787,0.6039900689052043,0.06424841541841508,10,-0.4787878787878787,
C,w_WQ_rel_dist_init,10,0,0.6039900689052043,0.06424841541841508,10,-0.4787878787878787,0.6039900689052043,0.06424841541841508,10,-0.4787878787878787,
C,w_WQ_cos_init,10,0,0.36537670835006186,0.31080871586206615,10,-0.0303030303030303,0.36537670835006186,0.31080871586206615,10,-0.0303030303030303,
C,w_WK_fro,10,0,-0.27589669814188345,0.4536342558868237,10,0.2606060606060606,-0.27589669814188345,0.4536342558868237,10,0.2606060606060606,
C,w_WK_spec,10,0,-0.4697700535929367,0.17742097676440244,10,0.5030303030303029,-0.4697700535929367,0.17742097676440244,10,0.5030303030303029,
C,w_WK_stable_rank,10,0,0.5294233937317222,0.11893562376556813,10,-0.6,0.5294233937317222,0.11893562376556813,10,-0.6,
C,w_WK_eff_rank,10,0,0.5592500638011151,0.09463670612104542,10,-0.6363636363636362,0.5592500638011151,0.09463670612104542,10,-0.6363636363636362,
C,w_WK_sv_gini,10,0,-0.5592500638011151,0.09463670612104542,10,0.6363636363636362,-0.5592500638011151,0.09463670612104542,10,0.6363636363636362,
C,w_WK_entry_gini,10,0,-0.18641668793370503,0.6177458537185911,10,0.11515151515151514,-0.18641668793370503,0.6177458537185911,10,0.11515151515151514,
C,w_WK_row_gini,10,0,0.18641668793370503,0.6177458537185911,10,-0.23636363636363633,0.18641668793370503,0.6177458537185911,10,-0.23636363636363633,
C,w_WK_row_pr,10,0,-0.43994338352354384,0.21158479423039267,10,0.4666666666666666,-0.43994338352354384,0.21158479423039267,10,0.4666666666666666,
C,w_WK_dist_init,10,0,-0.27589669814188345,0.4536342558868237,10,0.2606060606060606,-0.27589669814188345,0.4536342558868237,10,0.2606060606060606,
C,w_WK_rel_dist_init,10,0,-0.27589669814188345,0.4536342558868237,10,0.2606060606060606,-0.27589669814188345,0.4536342558868237,10,0.2606060606060606,
C,w_WK_cos_init,10,0,0.23115669303779424,0.5333901601508808,10,-0.49090909090909085,0.23115669303779424,0.5333901601508808,10,-0.49090909090909085,
C,w_WV_fro,10,0,0.3504633733153655,0.3329092098769808,10,-0.3696969696969697,0.3504633733153655,0.3329092098769808,10,-0.3696969696969697,
C,w_WV_spec,10,0,-0.24607002807249062,0.5062555609783758,10,0.10303030303030303,-0.24607002807249062,0.5062555609783758,10,0.10303030303030303,
C,w_WV_stable_rank,10,0,0.7531234192521683,0.009509081965252198,10,-0.6363636363636362,0.7531234192521683,0.009509081965252198,10,-0.6363636363636362,
C,w_WV_eff_rank,10,0,0.5890767338705079,0.07358391312108974,10,-0.6,0.5890767338705079,0.07358391312108974,10,-0.6,
C,w_WV_sv_gini,10,0,-0.5890767338705079,0.07358391312108974,10,0.6484848484848483,-0.5890767338705079,0.07358391312108974,10,0.6484848484848483,
C,w_WV_entry_gini,10,0,-0.3057233682112762,0.4033890824402738,10,0.5151515151515151,-0.3057233682112762,0.4033890824402738,10,0.5151515151515151,
C,w_WV_row_gini,10,0,-0.49959672366232943,0.14652796409720595,10,0.6121212121212121,-0.49959672366232943,0.14652796409720595,10,0.6121212121212121,
C,w_WV_row_pr,10,0,0.49959672366232943,0.14652796409720595,10,-0.6606060606060605,0.49959672366232943,0.14652796409720595,10,-0.6606060606060605,
C,w_WV_dist_init,10,0,0.3504633733153655,0.3329092098769808,10,-0.309090909090909,0.3504633733153655,0.3329092098769808,10,-0.309090909090909,
C,w_WV_rel_dist_init,10,0,0.3504633733153655,0.3329092098769808,10,-0.309090909090909,0.3504633733153655,0.3329092098769808,10,-0.309090909090909,
C,w_WV_cos_init,10,0,0.6785567440786864,0.028776149166431685,10,-0.8545454545454544,0.6785567440786864,0.028776149166431685,10,-0.8545454545454544,
C,w_WO_fro,10,0,0.17150335289900864,0.6467482380351474,10,-0.17575757575757575,0.17150335289900864,0.6467482380351474,10,-0.17575757575757575,
C,w_WO_spec,10,0,-0.4250300484888475,0.22987451785647012,10,0.29696969696969694,-0.4250300484888475,0.22987451785647012,10,0.29696969696969694,
C,w_WO_stable_rank,10,0,0.7978634243562575,0.003839856572507273,10,-0.6484848484848483,0.7978634243562575,0.003839856572507273,10,-0.6484848484848483,
C,w_WO_eff_rank,10,0,0.7680367542868648,0.007213550432642353,10,-0.7575757575757575,0.7680367542868648,0.007213550432642353,10,-0.7575757575757575,
C,w_WO_sv_gini,10,0,-0.6039900689052043,0.06424841541841508,10,0.7212121212121211,-0.6039900689052043,0.06424841541841508,10,0.7212121212121211,
C,w_WO_entry_gini,10,0,0.21624335800309782,0.5610364000964042,10,-0.01818181818181818,0.21624335800309782,0.5610364000964042,10,-0.01818181818181818,
C,w_WO_row_gini,10,0,-0.5294233937317222,0.11893562376556813,10,0.6121212121212121,-0.5294233937317222,0.11893562376556813,10,0.6121212121212121,
C,w_WO_row_pr,10,0,0.5294233937317222,0.11893562376556813,10,-0.6121212121212121,0.5294233937317222,0.11893562376556813,10,-0.6121212121212121,
C,w_WO_dist_init,10,0,0.0820233426908302,0.8278171354606668,10,-0.11515151515151514,0.0820233426908302,0.8278171354606668,10,-0.11515151515151514,
C,w_WO_rel_dist_init,10,0,0.0820233426908302,0.8278171354606668,10,-0.11515151515151514,0.0820233426908302,0.8278171354606668,10,-0.11515151515151514,
C,w_WO_cos_init,10,0,0.49959672366232943,0.14652796409720595,10,-0.5515151515151515,0.49959672366232943,0.14652796409720595,10,-0.5515151515151515,
C,w_Win_fro,10,0,-0.007456667517348202,0.9842596734761774,10,-0.43030303030303024,-0.007456667517348202,0.9842596734761774,10,-0.43030303030303024,
C,w_Win_spec,10,0,-0.3057233682112762,0.4033890824402738,10,-0.07878787878787878,-0.3057233682112762,0.4033890824402738,10,-0.07878787878787878,
C,w_Win_stable_rank,10,0,0.39520337841945463,0.26881480899084587,10,-0.4424242424242424,0.39520337841945463,0.26881480899084587,10,-0.4424242424242424,
C,w_Win_eff_rank,10,0,0.7978634243562575,0.003839856572507273,10,-0.7939393939393938,0.7978634243562575,0.003839856572507273,10,-0.7939393939393938,
C,w_Win_sv_gini,10,0,-0.7978634243562575,0.003839856572507273,10,0.8060606060606059,-0.7978634243562575,0.003839856572507273,10,0.8060606060606059,
C,w_Win_entry_gini,10,0,-0.4548567185582403,0.19409726876749606,10,0.6969696969696969,-0.4548567185582403,0.19409726876749606,10,0.6969696969696969,
C,w_Win_row_gini,10,0,-0.5890767338705079,0.07358391312108974,10,0.6242424242424242,-0.5890767338705079,0.07358391312108974,10,0.6242424242424242,
C,w_Win_row_pr,10,0,0.3504633733153655,0.3329092098769808,10,-0.5151515151515151,0.3504633733153655,0.3329092098769808,10,-0.5151515151515151,
C,w_Win_dist_init,10,0,-0.17150335289900864,0.6467482380351474,10,-0.22424242424242422,-0.17150335289900864,0.6467482380351474,10,-0.22424242424242422,
C,w_Win_rel_dist_init,10,0,-0.17150335289900864,0.6467482380351474,10,-0.22424242424242422,-0.17150335289900864,0.6467482380351474,10,-0.22424242424242422,
C,w_Win_cos_init,10,0,0.36537670835006186,0.31080871586206615,10,-0.6242424242424242,0.36537670835006186,0.31080871586206615,10,-0.6242424242424242,
C,w_Wout_fro,10,0,0.3057233682112762,0.4033890824402738,10,-0.32121212121212117,0.3057233682112762,0.4033890824402738,10,-0.32121212121212117,
C,w_Wout_spec,10,0,-0.0521966726214374,0.8900625680523032,10,0.01818181818181818,-0.0521966726214374,0.8900625680523032,10,0.01818181818181818,
C,w_Wout_stable_rank,10,0,0.3206367032459727,0.37922078319154173,10,-0.309090909090909,0.3206367032459727,0.37922078319154173,10,-0.309090909090909,
C,w_Wout_eff_rank,10,0,0.39520337841945463,0.26881480899084587,10,-0.5515151515151515,0.39520337841945463,0.26881480899084587,10,-0.5515151515151515,
C,w_Wout_sv_gini,10,0,-0.39520337841945463,0.26881480899084587,10,0.5515151515151515,-0.39520337841945463,0.26881480899084587,10,0.5515151515151515,
C,w_Wout_entry_gini,10,0,-0.5890767338705079,0.07358391312108974,10,0.7333333333333332,-0.5890767338705079,0.07358391312108974,10,0.7333333333333332,
C,w_Wout_row_gini,10,0,-0.5443367287664187,0.10637647154591574,10,0.7454545454545454,-0.5443367287664187,0.10637647154591574,10,0.7454545454545454,
C,w_Wout_row_pr,10,0,0.5294233937317222,0.11893562376556813,10,-0.6484848484848483,0.5294233937317222,0.11893562376556813,10,-0.6484848484848483,
C,w_Wout_dist_init,10,0,0.3057233682112762,0.4033890824402738,10,-0.32121212121212117,0.3057233682112762,0.4033890824402738,10,-0.32121212121212117,
C,w_Wout_rel_dist_init,10,0,0.3057233682112762,0.4033890824402738,10,-0.32121212121212117,0.3057233682112762,0.4033890824402738,10,-0.32121212121212117,
C,w_Wout_cos_init,10,0,0.27589669814188345,0.4536342558868237,10,-0.24848484848484845,0.27589669814188345,0.4536342558868237,10,-0.24848484848484845,
C,attn_to_a_mean,10,0,0.3206367032459727,0.37922078319154173,10,-0.5515151515151515,0.3206367032459727,0.37922078319154173,10,-0.5515151515151515,
C,attn_to_a_head_spread,10,0,0.29081003317657983,0.4282017333428428,10,0.24848484848484845,0.29081003317657983,0.4282017333428428,10,0.24848484848484845,
C,attn_entropy_mean,10,0,-0.36537670835006186,0.31080871586206615,10,-0.006060606060606061,-0.36537670835006186,0.31080871586206615,10,-0.006060606060606061,
C,irr_E_structure,10,0,-0.6934700791133827,0.023753991484270598,10,0.7575757575757575,-0.6934700791133827,0.023753991484270598,10,0.7575757575757575,
C,irr_E_dominant_share,10,0,-0.4697700535929367,0.17742097676440244,10,0.5272727272727272,-0.4697700535929367,0.17742097676440244,10,0.5272727272727272,
C,irr_E_dominant_over_random,10,0,-0.6934700791133827,0.023753991484270598,10,0.5515151515151515,-0.6934700791133827,0.023753991484270598,10,0.5515151515151515,
C,irr_E_5,10,0,-0.4548567185582403,0.19409726876749606,10,0.4666666666666666,-0.4548567185582403,0.19409726876749606,10,0.4666666666666666,
C,irr_E_41,10,0,-0.17150335289900864,0.6467482380351474,10,0.12727272727272726,-0.17150335289900864,0.6467482380351474,10,0.12727272727272726,
C,irr_E_32,10,0,0.11185001276022301,0.7663361720275579,10,-0.34545454545454546,0.11185001276022301,0.7663361720275579,10,-0.34545454545454546,
C,irr_E_311,10,0,0.29081003317657983,0.4282017333428428,10,-0.5151515151515151,0.29081003317657983,0.4282017333428428,10,-0.5151515151515151,
C,irr_E_221,10,0,0.20133002296840144,0.5891649852754497,10,-0.2121212121212121,0.20133002296840144,0.5891649852754497,10,-0.2121212121212121,
